number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
122,0.34856000000000004,2025-06-10 17:56:22.260730,2025-06-10 18:05:31.247265,0 days 00:09:08.986535000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
123,0.40794,2025-06-10 18:05:31.274508,2025-06-10 18:14:40.599229,0 days 00:09:09.324721000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
124,0.39038000000000006,2025-06-10 18:14:40.626985,2025-06-10 18:23:49.665381,0 days 00:09:09.038396000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
125,0.27476,2025-06-10 18:23:49.693532,2025-06-10 18:32:58.809513,0 days 00:09:09.115981000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
126,0.41114,2025-06-10 18:32:58.837787,2025-06-10 18:42:08.468024,0 days 00:09:09.630237000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
127,0.24668,2025-06-10 18:42:08.496704,2025-06-10 18:51:27.018561,0 days 00:09:18.521857000,256,1.0,0.01,0.0001,3,3000,64,COMPLETE
128,0.46798000000000006,2025-06-10 18:51:27.047466,2025-06-10 19:40:38.404392,0 days 00:49:11.356926000,64,0.1,0.01,0.0001,3,3000,512,COMPLETE
129,0.43052,2025-06-10 19:40:38.433454,2025-06-10 19:49:43.490561,0 days 00:09:05.057107000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
130,0.1774,2025-06-10 19:49:43.519417,2025-06-10 21:10:10.760494,0 days 01:20:27.241077000,64,0.1,0.01,0.0001,3,5000,512,COMPLETE
131,0.3017,2025-06-10 21:10:10.789320,2025-06-10 21:18:42.412750,0 days 00:08:31.623430000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
132,0.2786,2025-06-10 21:18:42.442015,2025-06-10 21:27:51.177480,0 days 00:09:08.735465000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
133,0.32948000000000005,2025-06-10 21:27:51.206407,2025-06-10 21:37:00.481128,0 days 00:09:09.274721000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
134,0.30232000000000003,2025-06-10 21:37:00.511619,2025-06-10 21:46:05.697649,0 days 00:09:05.186030000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
135,0.34042,2025-06-10 21:46:05.727227,2025-06-10 21:55:14.125361,0 days 00:09:08.398134000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
136,0.20624000000000003,2025-06-10 21:55:14.155591,2025-06-10 21:56:50.196785,0 days 00:01:36.041194000,64,0.1,0.01,0.001,10,500,128,COMPLETE
137,0.2828,2025-06-10 21:56:50.226641,2025-06-10 22:05:59.130618,0 days 00:09:08.903977000,64,0.1,0.01,0.0001,3,3000,128,COMPLETE
138,0.20606000000000002,2025-06-10 22:05:59.160892,2025-06-10 22:58:41.190711,0 days 00:52:42.029819000,64,0.1,0.1,0.0001,3,3000,512,COMPLETE
139,0.31157999999999997,2025-06-10 22:58:41.254946,2025-06-10 23:14:02.926740,0 days 00:15:21.671794000,256,0.01,0.01,0.0001,3,3000,128,COMPLETE
140,0.08712,2025-06-10 23:14:02.957298,2025-06-10 23:23:09.109262,0 days 00:09:06.151964000,64,0.1,0.01,0.1,3,3000,128,COMPLETE
141,0.29036,2025-06-10 23:23:09.140120,2025-06-11 00:16:14.827071,0 days 00:53:05.686951000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
142,0.31484,2025-06-11 00:16:14.857868,2025-06-11 01:09:22.473356,0 days 00:53:07.615488000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
143,0.33940000000000003,2025-06-11 01:09:22.504405,2025-06-11 02:02:28.599561,0 days 00:53:06.095156000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
144,0.34342,2025-06-11 02:02:28.630815,2025-06-11 02:55:33.177171,0 days 00:53:04.546356000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
145,0.36484,2025-06-11 02:55:33.208886,2025-06-11 03:48:41.518331,0 days 00:53:08.309445000,64,0.5,0.01,0.0001,3,3000,512,COMPLETE
146,0.37526000000000004,2025-06-11 03:48:41.550475,2025-06-11 03:57:51.195050,0 days 00:09:09.644575000,64,1.0,0.01,0.0001,3,3000,128,COMPLETE
147,0.3440000000000001,2025-06-11 03:57:51.227217,2025-06-11 04:51:00.248652,0 days 00:53:09.021435000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
148,0.22668,2025-06-11 04:51:00.281464,2025-06-11 05:00:07.176534,0 days 00:09:06.895070000,64,1.0,0.5,0.0001,3,3000,128,COMPLETE
149,0.21148,2025-06-11 05:00:07.209379,2025-06-11 05:13:46.146820,0 days 00:13:38.937441000,128,1.0,1.0,0.0001,15,3000,128,COMPLETE
150,0.30848000000000003,2025-06-11 05:13:46.179422,2025-06-11 06:06:48.955050,0 days 00:53:02.775628000,64,1.0,0.01,0.0001,3,3000,512,COMPLETE
