number,value,datetime_start,datetime_complete,duration,params_compile_batch_size,params_compile_beta_b,params_compile_beta_z,params_compile_lr,params_compile_prior_rate,params_compile_train_steps,params_hidden_size,state
134,0.49028000000000005,2025-06-23 22:20:24.876725,2025-06-23 22:42:12.645145,0 days 00:21:47.768420000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
135,0.50558,2025-06-23 22:42:12.675184,2025-06-23 23:04:00.229614,0 days 00:21:47.554430000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
136,0.47126,2025-06-23 23:04:00.259788,2025-06-23 23:25:47.355659,0 days 00:21:47.095871000,128,0.01,0.1,0.0001,3,5000,128,COMPLETE
137,0.48250000000000004,2025-06-23 23:25:47.385487,2025-06-23 23:47:35.359633,0 days 00:21:47.974146000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
138,0.49180000000000007,2025-06-23 23:47:35.389885,2025-06-24 00:09:21.522075,0 days 00:21:46.132190000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
139,0.4849000000000001,2025-06-24 00:09:21.553121,2025-06-24 00:11:36.333157,0 days 00:02:14.780036000,128,0.01,0.01,0.0001,3,500,128,COMPLETE
140,0.51478,2025-06-24 00:11:36.364066,2025-06-24 00:33:23.666251,0 days 00:21:47.302185000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
141,0.49802,2025-06-24 00:33:23.697439,2025-06-24 00:55:11.417279,0 days 00:21:47.719840000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
142,0.51202,2025-06-24 00:55:11.448737,2025-06-24 01:16:59.366271,0 days 00:21:47.917534000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
143,0.4696800000000001,2025-06-24 01:16:59.397608,2025-06-24 01:38:45.849351,0 days 00:21:46.451743000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
144,0.46146,2025-06-24 01:38:45.880521,2025-06-24 01:58:03.704167,0 days 00:19:17.823646000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
145,0.45706,2025-06-24 01:58:03.736474,2025-06-24 02:19:50.300203,0 days 00:21:46.563729000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
146,0.49254000000000003,2025-06-24 02:19:50.331927,2025-06-24 02:41:37.889283,0 days 00:21:47.557356000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
147,0.4839800000000001,2025-06-24 02:41:37.921778,2025-06-24 02:54:37.668502,0 days 00:12:59.746724000,128,0.01,0.01,0.0001,3,5000,64,COMPLETE
148,0.4587000000000001,2025-06-24 02:54:37.701752,2025-06-24 03:16:25.497584,0 days 00:21:47.795832000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
149,0.48230000000000006,2025-06-24 03:16:25.530644,2025-06-24 03:38:12.864320,0 days 00:21:47.333676000,128,0.01,0.01,0.0001,3,5000,128,COMPLETE
